timeRand;operRand;timeBest;operBest;timeWorst;operWorst
858;571;858;15;858;1751
859;571;859;15;859;1751
859;589;859;15;859;1751
859;571;859;15;859;1751
859;577;859;15;859;1751
859;571;859;15;859;1751
859;573;859;15;859;1751
859;625;859;15;859;1751
859;571;859;15;859;1751
860;571;860;15;860;1751
860;577;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;860;1751
860;571;860;15;862;1751
862;25;862;15;862;1751
862;571;862;15;862;1751
862;571;862;15;862;1751
862;625;862;15;862;1751
862;571;862;15;862;1751
862;577;862;15;862;1751
862;627;862;15;862;1751
862;571;862;15;862;1751
862;571;862;15;862;1751
862;571;862;15;862;1751
863;571;863;15;863;1751
863;589;863;15;863;1751
863;571;863;15;863;1751
863;573;863;15;863;1751
863;211;863;15;863;1751
863;573;863;15;863;1751
863;571;863;15;863;1751
863;571;863;15;863;1751
863;625;863;15;863;1751
863;625;863;15;863;1751
863;571;863;15;863;1751
863;571;863;15;863;1751
864;577;864;15;864;1751
864;571;864;15;864;1751
864;571;864;15;864;1751
864;589;864;15;864;1751
864;577;864;15;864;1751
864;573;864;15;864;1751
864;573;864;15;864;1751
864;571;864;15;864;1751
864;67;864;15;864;1751
864;571;864;15;866;1751
866;625;866;15;866;1751
866;589;866;15;866;1751
866;571;866;15;866;1751
866;577;866;15;866;1751
866;625;866;15;866;1751
866;573;866;15;866;1751
866;193;866;15;866;1751
866;195;866;15;866;1751
867;571;867;15;867;1751
867;589;867;15;867;1751
867;571;867;15;867;1751
867;571;867;15;867;1751
867;571;867;15;867;1751
867;571;867;15;867;1751
867;589;867;15;867;1751
867;195;867;15;868;1751
868;571;868;15;868;1751
868;571;868;15;868;1751
868;577;868;15;868;1751
868;589;868;15;868;1751
868;571;868;15;868;1751
868;577;868;15;868;1751
868;571;868;15;868;1751
868;571;868;15;868;1751
869;571;869;15;869;1751
869;571;869;15;869;1751
869;571;869;15;869;1751
869;577;869;15;869;1751
869;589;869;15;869;1751
869;625;869;15;869;1751
869;571;869;15;869;1751
869;571;869;15;869;1751
870;571;870;15;870;1751
870;571;870;15;870;1751
870;643;870;15;870;1751
870;571;870;15;870;1751
870;571;870;15;870;1751
870;573;870;15;870;1751
870;643;870;15;870;1751
870;571;870;15;870;1751
871;577;871;15;871;1751
871;571;871;15;871;1751
871;571;871;15;871;1751
871;571;871;15;871;1751
871;571;871;15;871;1751
871;595;871;15;871;1751
871;571;871;15;871;1751
872;571;872;15;872;1751
872;625;872;15;872;1751
872;571;872;15;872;1751
872;571;872;15;872;1751
872;193;872;15;872;1751
872;571;872;15;872;1751
872;571;872;15;872;1751
872;571;872;15;873;1751
873;571;873;15;873;1751
873;571;873;15;873;1751
873;577;873;15;873;1751
873;571;873;15;873;1751
873;631;873;15;873;1751
873;571;873;15;873;1751
873;589;873;15;873;1751
873;571;873;15;873;1751
873;571;873;15;873;1751
874;571;874;15;874;1751
874;571;874;15;874;1751
874;571;874;15;874;1751
874;573;874;15;874;1751
874;571;874;15;874;1751
874;571;874;15;874;1751
874;571;874;15;874;1751
874;571;874;15;874;1751
874;573;874;15;875;1751
875;589;875;15;875;1751
875;573;875;15;875;1751
875;571;875;15;875;1751
875;193;875;15;875;1751
875;571;875;15;875;1751
875;573;875;15;875;1751
875;571;875;15;875;1751
875;571;875;15;875;1751
876;571;876;15;876;1751
876;573;876;15;876;1751
876;571;876;15;876;1751
876;589;876;15;876;1751
876;571;876;15;876;1751
876;573;876;15;876;1751
876;571;876;15;876;1751
876;571;876;15;877;1751
877;571;877;15;877;1751
877;571;877;15;877;1751
877;573;877;15;877;1751
877;571;877;15;877;1751
877;571;877;15;877;1751
877;571;877;15;877;1751
877;573;877;15;877;1751
878;193;878;15;878;1751
878;589;878;15;878;1751
878;589;878;15;878;1751
878;571;878;15;878;1751
878;625;878;15;878;1751
878;625;878;15;878;1751
878;193;878;15;878;1751
878;571;878;15;878;1751
878;571;878;15;878;1751
878;571;878;15;878;1751
880;193;880;15;880;1751
880;571;880;15;880;1751
880;193;880;15;880;1751
880;643;880;15;880;1751
880;193;880;15;880;1751
880;571;880;15;880;1751
880;571;880;15;880;1751
880;571;880;15;880;1751
880;571;880;15;880;1751
881;577;881;15;881;1751
881;571;881;15;881;1751
881;573;881;15;881;1751
881;571;881;15;881;1751
881;573;881;15;881;1751
881;577;881;15;881;1751
881;573;881;15;881;1751
881;625;881;15;881;1751
881;571;881;15;881;1751
882;625;882;15;882;1751
882;571;882;15;882;1751
882;631;882;15;882;1751
882;571;882;15;882;1751
882;193;882;15;882;1751
882;571;882;15;882;1751
882;193;882;15;882;1751
882;571;882;15;882;1751
883;625;883;15;883;1751
883;571;883;15;883;1751
883;571;883;15;883;1751
883;571;883;15;883;1751
883;571;883;15;883;1751
883;571;883;15;883;1751
883;571;883;15;883;1751
883;573;883;15;884;1751
884;571;884;15;884;1751
884;589;884;15;884;1751
884;571;884;15;884;1751
884;571;884;15;884;1751
884;193;884;15;884;1751
884;193;884;15;884;1751
884;571;884;15;884;1751
885;591;885;15;885;1751
885;571;885;15;885;1751
885;571;885;15;885;1751
885;571;885;15;885;1751
885;591;885;15;885;1751
885;193;885;15;885;1751
885;625;885;15;885;1751
885;571;885;15;885;1751
886;571;886;15;886;1751
886;193;886;15;886;1751
886;571;886;15;886;1751
886;573;886;15;886;1751
886;571;886;15;886;1751
886;571;886;15;886;1751
886;571;886;15;886;1751
886;571;886;15;886;1751
886;571;886;15;886;1751
887;573;887;15;887;1751
887;193;887;15;887;1751
887;571;887;15;887;1751
887;595;887;15;887;1751
887;571;887;15;887;1751
887;577;887;15;887;1751
887;193;887;15;887;1751
887;571;887;15;887;1751
887;193;887;15;888;1751
888;571;888;15;888;1751
888;571;888;15;888;1751
888;571;888;15;888;1751
888;195;888;15;888;1751
888;577;888;15;888;1751
888;571;888;15;888;1751
888;571;888;15;888;1751
889;573;889;15;889;1751
889;649;889;15;889;1751
889;571;889;15;889;1751
889;571;889;15;889;1751
889;571;889;15;889;1751
889;571;889;15;889;1751
889;571;889;15;889;1751
889;625;889;15;889;1751
889;571;889;15;890;1751
890;571;890;15;890;1751
890;589;890;15;890;1751
890;589;890;15;890;1751
890;571;890;15;890;1751
890;571;890;15;890;1751
890;193;890;15;890;1751
890;577;890;15;890;1751
890;193;890;15;891;1751
891;571;891;15;891;1751
891;571;891;15;891;1751
891;571;891;15;891;1751
891;571;891;15;891;1751
891;631;891;15;891;1751
891;195;891;15;891;1751
891;573;891;15;891;1751
891;625;891;15;891;1751
891;573;892;15;892;1751
892;577;892;15;892;1751
892;577;892;15;892;1751
892;625;892;15;892;1751
892;571;892;15;892;1751
892;571;892;15;892;1751
892;577;892;15;892;1751
892;571;892;15;892;1751
892;571;892;15;892;1751
893;571;893;15;893;1751
893;571;893;15;893;1751
893;595;893;15;893;1751
893;571;893;15;893;1751
893;625;893;15;893;1751
893;571;893;15;893;1751
893;571;893;15;893;1751
893;625;893;15;893;1751
894;571;894;15;894;1751
894;625;894;15;894;1751
894;625;894;15;894;1751
894;571;894;15;894;1751
894;571;894;15;894;1751
894;573;894;15;894;1751
894;589;894;15;894;1751
894;595;894;15;894;1751
895;571;895;15;895;1751
895;625;895;15;895;1751
895;571;895;15;895;1751
895;625;895;15;895;1751
895;573;895;15;895;1751
895;571;895;15;895;1751
895;589;895;15;895;1751
895;589;895;15;895;1751
895;573;895;15;895;1751
895;571;895;15;896;1751
896;631;896;15;896;1751
896;571;896;15;896;1751
896;571;896;15;896;1751
896;193;896;15;896;1751
896;571;896;15;896;1751
896;571;896;15;896;1751
896;571;896;15;896;1751
896;625;896;15;896;1751
896;589;896;15;896;1751
896;195;896;15;896;1751
896;573;896;15;896;1751
896;571;896;15;896;1751
898;625;898;15;898;1751
898;193;898;15;898;1751
898;571;898;15;898;1751
898;571;898;15;898;1751
898;571;898;15;898;1751
898;571;898;15;898;1751
898;625;898;15;898;1751
898;627;898;15;898;1751
899;589;899;15;899;1751
899;589;899;15;899;1751
899;589;899;15;899;1751
899;571;899;15;899;1751
899;571;899;15;899;1751
899;589;899;15;899;1751
899;571;899;15;899;1751
899;571;899;15;899;1751
900;571;900;15;900;1751
900;577;900;15;900;1751
900;571;900;15;900;1751
900;625;900;15;900;1751
900;577;900;15;900;1751
900;193;900;15;900;1751
900;577;900;15;900;1751
900;571;900;15;900;1751
901;571;901;15;901;1751
901;571;901;15;901;1751
901;579;901;15;901;1751
901;571;901;15;901;1751
901;589;901;15;901;1751
901;571;901;15;901;1751
901;571;901;15;901;1751
901;571;901;15;901;1751
902;571;902;15;902;1751
902;571;902;15;902;1751
902;579;902;15;902;1751
902;193;902;15;902;1751
902;571;902;15;902;1751
902;577;902;15;902;1751
902;193;902;15;902;1751
902;571;902;15;902;1751
902;571;902;15;902;1751
902;625;902;15;903;1751
903;573;903;15;903;1751
903;625;903;15;903;1751
903;571;903;15;903;1751
903;571;903;15;903;1751
903;589;903;15;903;1751
903;571;903;15;903;1751
903;571;903;15;903;1751
903;571;903;15;904;1751
904;589;904;15;904;1751
904;625;904;15;904;1751
904;573;904;15;904;1751
904;571;904;15;904;1751
904;625;904;15;904;1751
904;573;904;15;904;1751
904;625;904;15;904;1751
904;211;904;15;904;1751
904;571;904;15;904;1751
904;625;904;15;904;1751
905;571;905;15;905;1751
905;571;905;15;905;1751
905;571;905;15;905;1751
905;625;905;15;905;1751
905;631;905;15;905;1751
905;571;905;15;905;1751
905;573;905;15;905;1751
905;571;905;15;905;1751
905;589;905;15;905;1751
906;193;906;15;906;1751
906;571;906;15;906;1751
906;571;906;15;906;1751
906;573;906;15;906;1751
906;571;906;15;906;1751
906;571;906;15;906;1751
906;571;906;15;906;1751
906;579;906;15;906;1751
906;589;906;15;906;1751
906;571;906;15;906;1751
906;571;906;15;908;1751
908;571;908;15;908;1751
908;625;908;15;908;1751
908;571;908;15;908;1751
908;625;908;15;908;1751
908;571;908;15;908;1751
908;571;908;15;908;1751
908;625;908;15;908;1751
908;573;908;15;908;1751
908;571;908;15;909;1751
909;589;909;15;909;1751
909;625;909;15;909;1751
909;571;909;15;909;1751
909;571;909;15;909;1751
909;571;909;15;909;1751
909;571;909;15;909;1751
909;571;909;15;909;1751
909;577;909;15;909;1751
910;193;910;15;910;1751
910;571;910;15;910;1751
910;577;910;15;910;1751
910;571;910;15;910;1751
910;199;910;15;910;1751
910;625;910;15;910;1751
910;571;910;15;910;1751
910;571;910;15;910;1751
910;625;910;15;911;1751
911;571;911;15;911;1751
911;571;911;15;911;1751
911;571;911;15;911;1751
911;589;911;15;911;1751
911;631;911;15;911;1751
911;193;911;15;911;1751
911;571;911;15;911;1751
911;571;911;15;912;1751
912;573;912;15;912;1751
912;571;912;15;912;1751
912;193;912;15;912;1751
912;573;912;15;912;1751
912;625;912;15;912;1751
912;589;912;15;912;1751
912;573;912;15;912;1751
912;571;912;15;912;1751
912;571;912;15;912;1751
912;573;912;15;912;1751
912;571;912;15;912;1751
913;571;913;15;913;1751
913;591;913;15;913;1751
913;631;913;15;913;1751
913;573;913;15;913;1751
913;571;913;15;913;1751
913;193;913;15;913;1751
913;571;913;15;913;1751
913;571;913;15;913;1751
913;573;913;15;913;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;914;1751
914;573;914;15;914;1751
914;571;914;15;914;1751
914;571;914;15;915;1751
915;571;915;15;915;1751
915;193;915;15;915;1751
915;571;915;15;915;1751
915;571;915;15;915;1751
915;625;915;15;915;1751
915;571;915;15;915;1751
915;625;915;15;915;1751
915;571;915;15;916;1751
916;571;916;15;916;1751
916;571;916;15;916;1751
916;571;916;15;916;1751
916;589;916;15;916;1751
916;571;916;15;916;1751
916;571;916;15;916;1751
916;193;916;15;916;1751
916;573;916;15;917;1751
917;577;917;15;917;1751
917;591;917;15;917;1751
917;571;917;15;917;1751
917;571;917;15;917;1751
917;571;917;15;917;1751
917;577;917;15;917;1751
917;571;917;15;917;1751
917;571;917;15;918;1751
918;625;918;15;918;1751
918;627;918;15;918;1751
918;571;918;15;918;1751
918;573;918;15;918;1751
918;73;918;15;918;1751
918;571;918;15;918;1751
918;571;918;15;918;1751
918;571;918;15;918;1751
918;577;918;15;918;1751
918;625;918;15;918;1751
918;643;918;15;920;1751
920;589;920;15;920;1751
920;571;920;15;920;1751
920;571;920;15;920;1751
920;571;920;15;920;1751
920;625;920;15;920;1751
920;571;920;15;920;1751
920;571;920;15;920;1751
920;571;920;15;920;1751
920;571;920;15;921;1751
921;571;921;15;921;1751
921;571;921;15;921;1751
921;589;921;15;921;1751
921;193;921;15;921;1751
921;577;921;15;921;1751
921;571;921;15;921;1751
921;571;921;15;921;1751
921;625;921;15;921;1751
921;193;921;15;921;1751
921;625;921;15;921;1751
921;193;921;15;921;1751
921;571;921;15;921;1751
922;571;922;15;922;1751
922;571;922;15;922;1751
922;571;922;15;922;1751
922;571;922;15;922;1751
922;571;922;15;922;1751
922;571;922;15;922;1751
922;627;922;15;922;1751
922;193;922;15;922;1751
923;571;923;15;923;1751
923;195;923;15;923;1751
923;573;923;15;923;1751
923;625;923;15;923;1751
923;571;923;15;923;1751
923;571;923;15;923;1751
923;571;923;15;923;1751
923;571;923;15;923;1751
923;571;923;15;923;1751
924;571;924;15;924;1751
924;571;924;15;924;1751
924;577;924;15;924;1751
924;571;924;15;924;1751
924;571;924;15;924;1751
924;589;924;15;924;1751
924;571;924;15;924;1751
924;571;924;15;924;1751
924;571;924;15;924;1751
925;571;925;15;925;1751
925;195;925;15;925;1751
925;195;925;15;925;1751
925;595;925;15;925;1751
925;571;925;15;925;1751
925;571;925;15;925;1751
925;193;925;15;925;1751
925;193;925;15;925;1751
925;571;925;15;925;1751
925;571;925;15;926;1751
926;571;926;15;926;1751
926;573;926;15;926;1751
926;571;926;15;926;1751
926;577;926;15;926;1751
926;571;926;15;926;1751
926;573;926;15;926;1751
926;571;926;15;926;1751
926;571;926;15;927;1751
927;571;927;15;927;1751
927;579;927;15;927;1751
927;571;927;15;927;1751
927;193;927;15;927;1751
927;571;927;15;927;1751
927;571;927;15;927;1751
927;577;927;15;927;1751
927;577;927;15;927;1751
928;571;928;15;928;1751
928;571;928;15;928;1751
928;571;928;15;928;1751
928;577;928;15;928;1751
928;589;928;15;928;1751
928;589;928;15;928;1751
928;571;928;15;928;1751
928;571;928;15;928;1751
928;573;928;15;928;1751
929;571;929;15;929;1751
929;577;929;15;929;1751
929;571;929;15;929;1751
929;571;929;15;929;1751
929;571;929;15;929;1751
929;67;929;15;929;1751
929;193;929;15;929;1751
929;571;929;15;929;1751
929;625;929;15;929;1751
929;211;929;15;930;1751
930;577;930;15;930;1751
930;589;930;15;930;1751
930;573;930;15;930;1751
930;25;930;15;930;1751
930;571;930;15;930;1751
930;571;930;15;930;1751
930;571;930;15;930;1751
930;571;930;15;930;1751
930;571;930;15;930;1751
930;193;930;15;931;1751
931;199;931;15;931;1751
931;571;931;15;931;1751
931;573;931;15;931;1751
931;631;931;15;931;1751
931;589;931;15;931;1751
931;589;931;15;931;1751
931;571;931;15;931;1751
931;571;931;15;931;1751
932;589;932;15;932;1751
932;571;932;15;932;1751
932;573;932;15;932;1751
932;571;932;15;932;1751
932;571;932;15;932;1751
932;577;932;15;932;1751
932;571;932;15;932;1751
932;571;932;15;933;1751
933;193;933;15;933;1751
933;571;933;15;933;1751
933;573;933;15;933;1751
933;589;933;15;933;1751
933;589;933;15;933;1751
933;571;933;15;933;1751
933;571;933;15;933;1751
934;571;934;15;934;1751
934;193;934;15;934;1751
934;571;934;15;934;1751
934;625;934;15;934;1751
934;571;934;15;934;1751
934;571;934;15;934;1751
934;571;934;15;934;1751
934;625;934;15;934;1751
934;571;934;15;934;1751
935;595;935;15;935;1751
935;571;935;15;935;1751
935;571;935;15;935;1751
935;571;935;15;935;1751
935;25;935;15;935;1751
935;577;935;15;935;1751
935;643;935;15;935;1751
935;571;935;15;936;1751
936;193;936;15;936;1751
936;573;936;15;936;1751
936;589;936;15;936;1751
936;571;936;15;936;1751
936;571;936;15;936;1751
936;571;936;15;936;1751
937;571;937;15;937;1751
937;571;937;15;937;1751
937;577;937;15;937;1751
937;571;937;15;937;1751
937;573;937;15;937;1751
937;571;937;15;937;1751
937;573;937;15;937;1751
938;571;938;15;938;1751
938;625;938;15;938;1751
938;571;938;15;938;1751
938;573;938;15;938;1751
938;571;938;15;938;1751
938;571;938;15;938;1751
938;589;938;15;938;1751
940;571;940;15;940;1751
940;571;940;15;940;1751
940;571;940;15;940;1751
940;571;940;15;940;1751
940;571;940;15;940;1751
940;573;940;15;940;1751
941;643;941;15;941;1751
941;571;941;15;941;1751
941;625;941;15;941;1751
941;625;941;15;941;1751
941;625;941;15;941;1751
941;577;941;15;941;1751
941;643;941;15;942;1751
942;571;942;15;942;1751
942;589;942;15;942;1751
942;571;942;15;942;1751
942;571;942;15;942;1751
942;571;942;15;942;1751
942;643;942;15;942;1751
942;571;942;15;942;1751
942;577;942;15;942;1751
943;193;943;15;943;1751
943;193;943;15;943;1751
943;571;943;15;943;1751
943;589;943;15;943;1751
943;571;943;15;943;1751
943;571;943;15;943;1751
943;571;943;15;943;1751
943;571;943;15;943;1751
943;589;943;15;944;1751
944;571;944;15;944;1751
944;571;944;15;944;1751
944;577;944;15;944;1751
944;589;944;15;944;1751
944;571;944;15;944;1751
944;211;944;15;944;1751
944;193;944;15;944;1751
945;571;945;15;945;1751
945;589;945;15;945;1751
945;571;945;15;945;1751
945;571;945;15;945;1751
945;589;945;15;945;1751
945;571;945;15;945;1751
945;571;945;15;945;1751
946;571;946;15;946;1751
946;571;946;15;946;1751
946;193;946;15;946;1751
946;571;946;15;946;1751
946;573;946;15;946;1751
946;571;946;15;946;1751
947;589;947;15;947;1751
947;571;947;15;947;1751
947;571;947;15;947;1751
947;571;947;15;947;1751
947;571;947;15;947;1751
947;625;947;15;947;1751
947;571;947;15;947;1751
947;571;947;15;947;1751
947;571;947;15;947;1751
948;193;948;15;948;1751
948;589;948;15;948;1751
948;193;948;15;948;1751
948;577;948;15;948;1751
948;193;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;948;1751
948;571;948;15;949;1751
949;571;949;15;949;1751
949;589;949;15;949;1751
949;571;949;15;949;1751
949;571;949;15;949;1751
949;625;949;15;949;1751
949;571;949;15;949;1751
949;571;949;15;949;1751
949;571;949;15;949;1751
949;627;949;15;949;1751
949;571;949;15;949;1751
949;571;949;15;949;1751
951;571;951;15;951;1751
951;571;951;15;951;1751
951;573;951;15;951;1751
951;193;951;15;951;1751
951;571;951;15;951;1751
951;195;951;15;952;1751
952;193;952;15;952;1751
952;571;952;15;952;1751
952;571;952;15;952;1751
952;573;952;15;952;1751
952;571;952;15;952;1751
952;625;952;15;952;1751
952;571;952;15;952;1751
952;571;952;15;952;1751
952;589;953;15;953;1751
953;571;953;15;953;1751
953;571;953;15;953;1751
953;571;953;15;953;1751
953;571;953;15;953;1751
953;577;953;15;953;1751
953;571;953;15;953;1751
954;571;954;15;954;1751
954;571;954;15;954;1751
954;213;954;15;954;1751
954;571;954;15;954;1751
954;571;954;15;954;1751
954;193;954;15;954;1751
954;571;954;15;954;1751
954;571;954;15;954;1751
954;625;954;15;954;1751
954;571;954;15;954;1751
954;573;954;15;956;1751
956;571;956;15;956;1751
956;589;956;15;956;1751
956;571;956;15;956;1751
956;571;956;15;956;1751
956;589;956;15;956;1751
956;577;956;15;956;1751
956;595;956;15;956;1751
956;571;956;15;957;1751
957;571;957;15;957;1751
957;571;957;15;957;1751
957;193;957;15;957;1751
957;589;957;15;957;1751
957;571;957;15;957;1751
957;571;957;15;957;1751
957;589;957;15;957;1751
958;589;958;15;958;1751
958;571;958;15;958;1751
958;573;958;15;958;1751
958;573;958;15;958;1751
958;625;958;15;958;1751
958;577;958;15;958;1751
958;571;958;15;958;1751
958;573;958;15;958;1751
959;571;959;15;959;1751
959;571;959;15;959;1751
959;573;959;15;959;1751
959;571;959;15;959;1751
959;571;959;15;959;1751
959;595;959;15;960;1751
960;199;960;15;960;1751
960;625;960;15;960;1751
960;573;960;15;960;1751
960;571;960;15;960;1751
960;571;960;15;960;1751
960;193;960;15;961;1751
961;571;961;15;961;1751
961;625;961;15;961;1751
961;571;961;15;961;1751
961;573;961;15;961;1751
961;625;961;15;961;1751
961;571;961;15;961;1751
961;573;961;15;961;1751
961;625;961;15;961;1751
962;571;962;15;962;1751
962;571;962;15;962;1751
962;571;962;15;962;1751
962;573;962;15;962;1751
962;571;962;15;962;1751
962;571;962;15;962;1751
962;571;962;15;962;1751
962;595;962;15;962;1751
962;573;962;15;962;1751
963;625;963;15;963;1751
963;571;963;15;963;1751
963;573;963;15;963;1751
963;211;963;15;963;1751
963;571;963;15;963;1751
963;625;963;15;963;1751
963;571;963;15;963;1751
963;625;963;15;963;1751
963;571;963;15;965;1751
965;595;965;15;965;1751
965;571;965;15;965;1751
965;571;965;15;965;1751
965;571;965;15;965;1751
965;571;965;15;965;1751
965;625;965;15;965;1751
965;573;965;15;966;1751
966;201;966;15;966;1751
966;571;966;15;966;1751
966;571;966;15;966;1751
966;589;966;15;966;1751
966;573;966;15;966;1751
966;627;966;15;966;1751
966;571;966;15;966;1751
967;571;967;15;967;1751
967;571;967;15;968;1751
968;571;968;15;968;1751
968;571;968;15;968;1751
968;571;968;15;969;1751
969;571;969;15;969;1751
969;67;969;15;969;1751
969;571;969;15;969;1751
969;571;969;15;969;1751
970;573;970;15;970;1751
970;589;970;15;970;1751
970;571;970;15;970;1751
971;589;971;15;971;1751
971;571;971;15;971;1751
971;573;971;15;971;1751
971;571;971;15;971;1751
972;211;972;15;972;1751
972;193;972;15;972;1751
972;571;972;15;972;1751
972;193;972;15;973;1751
973;571;973;15;973;1751
973;589;973;15;973;1751
973;625;973;15;973;1751
974;571;974;15;974;1751
974;571;974;15;974;1751
974;589;974;15;975;1751
975;571;975;15;975;1751
975;571;975;15;975;1751
975;571;975;15;975;1751
976;627;976;15;976;1751
976;571;976;15;976;1751
976;571;976;15;976;1751
977;571;977;15;977;1751
977;571;977;15;977;1751
977;193;977;15;977;1751
978;571;978;15;978;1751
978;571;978;15;978;1751
978;571;978;15;978;1751
978;573;978;15;979;1751
979;589;979;15;979;1751
979;571;979;15;979;1751
980;571;980;15;980;1751
980;571;980;15;980;1751
980;577;980;15;980;1751
981;571;981;15;981;1751
981;571;981;15;981;1751
982;573;982;15;982;1751
982;577;982;15;982;1751
983;571;983;15;983;1751
984;571;984;15;984;1751
984;571;985;15;985;1751
985;571;985;15;985;1751
986;571;986;15;986;1751
986;573;986;15;986;1751
986;571;986;15;986;1751
986;571;986;15;986;1751
987;643;987;15;987;1751
987;571;987;15;987;1751
988;193;988;15;988;1751
988;625;988;15;988;1751
988;573;988;15;988;1751
989;577;989;15;989;1751
989;571;989;15;989;1751
989;589;989;15;989;1751
989;193;989;15;990;1751
990;571;990;15;990;1751
990;573;990;15;990;1751
990;571;990;15;990;1751
990;571;990;15;990;1751
990;571;990;15;990;1751
991;625;991;15;991;1751
991;571;991;15;991;1751
991;571;991;15;992;1751
992;571;992;15;992;1751
992;571;992;15;992;1751
992;571;992;15;992;1751
993;571;993;15;993;1751
993;589;993;15;993;1751
993;571;993;15;993;1751
994;571;994;15;994;1751
994;571;994;15;994;1751
994;571;994;15;994;1751
995;571;995;15;995;1751
995;195;995;15;995;1751
995;193;995;15;995;1751
995;571;995;15;996;1751
996;571;996;15;996;1751
996;625;996;15;996;1751
997;571;997;15;997;1751
997;625;997;15;997;1751
997;589;997;15;997;1751
997;631;997;15;997;1751
997;625;997;15;997;1751
998;577;998;15;998;1751
998;573;998;15;998;1751
998;589;998;15;998;1751
998;193;998;15;998;1751
999;571;999;15;999;1751
999;589;999;15;999;1751
999;571;999;15;999;1751
999;589;999;15;999;1751
999;193;999;15;999;1751
999;571;999;15;1000;1751
1000;571;1000;15;1000;1751
1000;571;1000;15;1000;1751
1000;573;1000;15;1000;1751
1000;643;1000;15;1000;1751
1000;643;1000;15;1000;1751
1001;589;1001;15;1001;1751
1001;571;1001;15;1001;1751
1001;573;1001;15;1001;1751
1001;625;1001;15;1001;1751
1001;577;1001;15;1001;1751
1001;571;1001;15;1001;1751
1002;571;1002;15;1002;1751
1002;577;1002;15;1002;1751
1002;571;1002;15;1002;1751
1002;571;1002;15;1002;1751
1002;571;1002;15;1002;1751
1003;571;1003;15;1003;1751
1003;571;1003;15;1003;1751
1003;571;1003;15;1003;1751
1003;589;1003;15;1003;1751
1003;571;1003;15;1003;1751
1004;571;1004;15;1004;1751
1004;625;1004;15;1004;1751
1004;571;1004;15;1004;1751
1004;571;1004;15;1004;1751
1004;571;1004;15;1005;1751
1005;571;1005;15;1005;1751
1005;577;1005;15;1005;1751
1005;573;1005;15;1005;1751
1005;589;1005;15;1005;1751
1005;571;1005;15;1006;1751
1006;571;1006;15;1006;1751
1006;573;1006;15;1006;1751
1006;571;1006;15;1006;1751
1006;589;1006;15;1006;1751
1006;571;1006;15;1006;1751
1006;571;1006;15;1006;1751
1008;571;1008;15;1008;1751
1008;643;1008;15;1008;1751
1008;193;1008;15;1008;1751
1008;571;1008;15;1008;1751
1008;625;1008;15;1008;1751
1009;571;1009;15;1009;1751
1009;573;1009;15;1009;1751
1009;589;1009;15;1009;1751
1009;193;1009;15;1009;1751
1009;571;1009;15;1009;1751
1009;643;1009;15;1009;1751
1009;571;1009;15;1009;1751
1010;573;1010;15;1010;1751
1010;571;1010;15;1010;1751
1010;571;1010;15;1010;1751
1010;571;1010;15;1010;1751
1010;577;1010;15;1010;1751
1010;625;1010;15;1010;1751
1011;571;1011;15;1011;1751
1011;193;1011;15;1011;1751
1011;193;1011;15;1011;1751
1011;589;1011;15;1011;1751
1011;577;1011;15;1011;1751
1011;625;1011;15;1011;1751
1012;571;1012;15;1012;1751
1012;571;1012;15;1012;1751
1013;571;1013;15;1013;1751
1014;571;1014;15;1014;1751
1014;571;1014;15;1014;1751
1014;571;1014;15;1014;1751
1015;571;1015;15;1015;1751
1015;571;1015;15;1015;1751
1015;571;1015;15;1015;1751
1015;573;1015;15;1016;1751
1016;571;1016;15;1016;1751
1016;571;1016;15;1016;1751
1016;571;1016;15;1016;1751
1016;193;1016;15;1016;1751
1017;573;1017;15;1017;1751
1017;571;1017;15;1017;1751
1017;589;1017;15;1017;1751
1017;579;1017;15;1017;1751
1017;571;1017;15;1018;1751
1018;571;1018;15;1018;1751
1018;571;1018;15;1018;1751
1018;571;1018;15;1018;1751
1018;571;1018;15;1018;1751
1018;571;1018;15;1019;1751
1019;573;1019;15;1019;1751
1019;571;1019;15;1019;1751
1019;571;1019;15;1019;1751
1019;571;1019;15;1019;1751
1020;195;1020;15;1020;1751
1020;571;1020;15;1020;1751
1020;643;1020;15;1020;1751
1020;571;1020;15;1020;1751
1020;571;1020;15;1020;1751
1021;571;1021;15;1021;1751
1021;571;1021;15;1021;1751
1021;193;1021;15;1021;1751
1021;571;1021;15;1021;1751
1021;573;1021;15;1021;1751
1021;571;1021;15;1021;1751
1021;625;1021;15;1022;1751
1022;195;1022;15;1022;1751
1022;571;1022;15;1022;1751
1022;625;1022;15;1022;1751
1022;589;1022;15;1022;1751
1022;573;1022;15;1022;1751
1022;571;1022;15;1023;1751
1023;571;1023;15;1023;1751
1023;571;1023;15;1023;1751
1023;571;1023;15;1023;1751
1023;571;1023;15;1023;1751
1023;589;1023;15;1023;1751
